stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
9451,628047,1900 W @ 5570 S    (Roy),5570 S 1900 W & 5600 S,41.162659,-112.025904,,,0,,,1
9553,126540,100 S @ 890 E,890 E 100 S & 900 E,40.767106,-111.865667,,,0,,,1
9601,127015,Arapeen Dr @ 789 S,789 S Arapeen Dr & Sunnyside Ave,40.751272,-111.826559,,,0,,,0
9612,127026,Wakara Way @ 601 S,601 S Wakara Way & Komas Dr,40.756206,-111.831842,,,0,,,0
9662,816024,Main St @ 2001 S,2001 S Main St & 2000 S,40.260575,-111.694768,,,0,,,0
9694,816057,State St @ 410 S,417 S State St,40.289403,-111.691722,,,0,,,1
9705,816012,Main St @ 1998 S,1998 S Main St & 2000 S,40.260821,-111.694915,,,0,,,0
9743,820017,300 S @ 780 E,780 E 300 S & 700 E,40.229615,-111.645421,,,0,,,0
9883,623298,Washington Blvd @ 3560 S,3560 S Washington Blvd & 3600 S,41.198184,-111.970868,,,0,,,1
10337,817240,State St @ 1360 S,1360 S State St & 1400 S,40.272233,-111.684252,,,0,,,0
10338,817241,State St @ 1532 S,1515 S State St,40.269399,-111.682935,,,0,,,1
10339,817242,State St @ 1632 S,1627 S State St,40.267295,-111.681994,,,0,,,1
10340,806106,State Rd @ 1344 W,1344 W State Rd & 1300 W,40.368219,-111.760181,,,0,,,1
10341,806011,State St @ 1084 E,1084 E State St & 4650 W,40.370422,-111.769827,,,0,,,1
10342,806012,State St @ 935 E,935 E State St & 200 W,40.371101,-111.772851,,,0,,,1
10343,806107,State St @ 765 E,765 E State St & Center St,40.372234,-111.777782,,,0,,,1
10344,806013,State St @ 695 E,695 E State St & 700 E,40.373066,-111.781157,,,0,,,1
10345,806014,State St @ 565 E,565 E State St & 500 E,40.373723,-111.783928,,,0,,,1
10347,805001,State St @ 255 E,255 E State St & 300 E,40.375488,-111.791676,,,0,,,1
10348,805003,Main St @ 6 W,6 W Main St & Center St,40.376911,-111.798994,,,0,,,1
10349,805004,Main St @ 98 W,98 W Main St & 100 W,40.376923,-111.801151,,,0,,,1
10350,805006,Main St @ 308 W,308 W Main St & 300 W,40.376962,-111.806997,,,0,,,0
10351,805007,Main St @ 434 W,434 W Main St & 470 W,40.376978,-111.810089,,,0,,,0
10352,805008,State St @ 124 W,124 W State St & 600 S,40.379857,-111.813272,,,0,,,0
10381,805056,State St @ 131 N,131 N State St & 200 N,40.379225,-111.813363,,,0,,,1
10382,805057,Main St @ 451 W,451 W Main St & Roosevelt St,40.376788,-111.810254,,,0,,,0
10384,805058,Main St @ 265 W,265 W Main St & 200 W,40.376756,-111.805551,,,0,,,1
10393,817256,500 W @ 852 N,852 N 500 W & 940 N,40.245064,-111.667301,,,0,,,0
10394,817257,500 W @ 988 N,988 N 500 W & 940 N,40.246757,-111.667317,,,0,,,1
10395,817258,500 W @ 1078 N,1078 N 500 W & 940 N,40.248628,-111.667296,,,0,,,1
10396,817260,State St @ 1460 N,1460 N State St & Riverside Ave,40.253929,-111.669909,,,0,,,1
10398,817371,State St @ 1730 N,1730 N State St & 1720 N,40.256915,-111.672676,,,0,,,0
10399,817262,State St @ 1870 N,1870 N State St & 1850 N,40.259491,-111.675071,,,0,,,0
10400,817263,State St @ 1950 N,1950 N State St & 1850 N,40.261527,-111.676955,,,0,,,1
10401,817264,State St @ 1851 S,1843 S State St,40.264098,-111.679443,,,0,,,0
10402,817265,State St @ 1697 S,1697 S State St & 1850 N,40.266284,-111.681193,,,0,,,1
10403,817266,State St @ 1587 S,1587 S State St & 1600 S,40.268211,-111.682119,,,0,,,1
10405,817268,State St @ 1365 S,1365 S State St & University Pkwy,40.272031,-111.683803,,,0,,,1
10412,816119,Campus Dr @ 900 S,900 S Campus Dr & 500 W,40.280882,-111.715671,,,,,,1
10423,812176,1200 W @ 1320 N,1320 N 1200 W & 1340 N,40.321218,-111.724685,,,0,,,0
10424,812177,1200 W @ 1448 N,1448 N 1200 W & 1420 N,40.323299,-111.724742,,,0,,,0
10431,805093,Main St @ 101 W,101 W Main St & 100 W,40.376731,-111.801485,,,0,,,1
10432,805064,State St @ 320 E,320 E State St & 300 E,40.374918,-111.790216,,,0,,,1
10433,806017,State St @ 406 E,406 E State St & 400 E,40.374313,-111.787532,,,0,,,1
10434,806021,State St @ 562 E,562 E State St & 500 E,40.373511,-111.784127,,,0,,,1
10435,806108,State St @ 750 E,750 E State St & Center St,40.371956,-111.777753,,,0,,,1
10436,806023,State St @ 930 E,930 E State St & 500 E,40.370835,-111.772668,,,0,,,1
10437,806024,State Rd @ 1909 W,1909 W State Rd & 4650 W,40.369776,-111.767986,,,0,,,0
10438,806026,Center St @ 585 W,585 W Center St & 600 W,40.365621,-111.749442,,,0,,,1
10439,806027,Center St @ 381 W,381 W Center St & 600 W,40.365068,-111.746951,,,0,,,1
10440,806028,Center St @ 195 W,195 W Center St & 600 W,40.364424,-111.744112,,,0,,,1
10441,806029,Center St @ 125 W,125 W Center St & 100 W,40.364054,-111.742529,,,0,,,1
10442,807037,State Rd @ 100 E,100 E State Rd & 500 S,40.357792,-111.738969,,,0,,,0
10444,807040,State St @ 765 N,784 N State St,40.351546,-111.731432,,,0,,,0
10445,807044,State St @ 611 N,611 N State St & 800 N,40.349995,-111.729693,,,0,,,0
10446,807042,State St @ 521 N,521 N State St & 500 N,40.346674,-111.725723,,,0,,,0
10447,807045,State St @ 375 N,384 N State St,40.344351,-111.722875,,,0,,,1
10450,812026,State St @ 120 S,120 S State St & Main St,40.335499,-111.715161,,,0,,,0
10451,812028,State St @ 1801 N,1810 N State St & 1800 N,40.330379,-111.710878,,,0,,,1
10453,812031,State St @ 1369 N,1369 N State St & 1800 N,40.322359,-111.706279,,,0,,,0
10454,812033,State St @ 1001 N,1001 N State St & 1800 N,40.315717,-111.703344,,,0,,,0
10457,812038,State St @ 597 N,597 N State St,40.308177,-111.699949,,,0,,,0
10460,812043,State St @ 115 N,115 N State St & 100 N,40.299145,-111.696076,,,0,,,1
10461,812045,State St @ 234 S,234 S State St & 500 N,40.292689,-111.693247,,,0,,,1
10462,816058,State St @ 610 S,610 S State St & 600 S,40.286145,-111.690362,,,0,,,1
10467,817247,State St @ 1695 N,1695 N State St & 1720 N,40.255935,-111.672189,,,0,,,0
10468,817248,State St @ 1335 N,1335 N State St & Riverside Ave,40.253236,-111.669681,,,0,,,1
10469,817250,500 W @ 1055 N,1055 N 500 W & 940 N,40.248096,-111.667561,,,0,,,1
10470,817251,500 W @ 931 N,931 N 500 W & 940 N,40.246139,-111.667566,,,0,,,0
10476,820187,100 N @ 95 W,95 W 100 N & 100 W,40.235061,-111.660231,,,0,,,1
10485,817128,550 W @ 1821 N,1821 N 550 W & 1850 N,40.258955,-111.668021,,,0,,,0
10506,820088,University Ave @ 20 S,20 S University Ave,40.233339,-111.658841,,,0,,,1
10507,820089,University Ave @ 110 S,110 S University Ave & 100 S,40.232092,-111.658851,,,0,,,0
10508,820090,University Ave @ 320 S,320 S University Ave & 300 S,40.229199,-111.658871,,,0,,,0
10509,820092,University Ave @ 992 S,981 S University Ave,40.220551,-111.659141,,,0,,,0
10511,820080,University Ave @ 885 S,885 S University Ave & 900 S,40.222182,-111.658569,,,0,,,0
10512,820081,University Ave @ 451 S,451 S University Ave,40.227684,-111.658556,,,0,,,0
10513,820082,University Ave @ 267 S,267 S University Ave,40.23018,-111.658534,,,0,,,1
10521,817138,800 E @ 905 S,905 S 800 E & 900 S,40.280361,-111.676209,,,0,,,0
10536,817243,State St @ 1738 S,1738 S State St & 1800 S,40.265456,-111.680977,,,0,,,1
10537,817244,State St @ 1900 S,1900 S State St & 1800 S,40.263502,-111.679194,,,0,,,1
10538,817245,State St @ 1951 N,1951 N State St & 2000 N,40.260974,-111.676851,,,0,,,1
10543,817319,700 N @ 570 E,570 E 700 N & N 600 E,40.242917,-111.648684,,,0,,,1
10553,817105,550 W @ 1836 N,1836 N 550 W & 1800 N,40.258985,-111.667854,,,0,,,0
10554,817365,550 W @ 2100 N,2100 N 550 W & University Pkwy,40.261752,-111.667933,,,0,,,0
10558,816111,University Pkwy @ 40 W,40 W University Pkwy & Main St,40.273673,-111.695962,,,,,,1
10560,816112,University Pkwy @ 228 W,228 W University Pkwy,40.273724,-111.7006,,,,,,1
10566,817368,800 E @ 1146 S,1146 S 800 E,40.276033,-111.676244,,,,,,1
10568,802004,State St @ 465 W,465 W State St & 300 W,40.401906,-111.854932,,,0,,,0
10570,817369,University Ave @ 1021 N,990 N University Ave,40.246963,-111.658778,,,0,,,0
10575,817307,University Ave @ 716 N,716 N University Ave & 700 N,40.243618,-111.658492,,,0,,,0
10584,825109,Center St @ 46 E,46 E Center St & Main St,40.109677,-111.653882,,,,,,0
10585,825110,Center St @ 370 E,370 E Center St & 400 E,40.109661,-111.648412,,,,,,0
10586,825072,800 E @ 710 N,710 N 800 E & 700 N,40.118935,-111.640486,,,,,,0
10587,825021,800 E @ 713 N,713 N 800 E & 700 N,40.118972,-111.640718,,,,,,0
10588,825111,Center St @ 369 E,369 E Center St & 400 E,40.109922,-111.648322,,,,,,0
10589,825112,Center St @ 139 E,139 E Center St,40.109945,-111.652522,,,,,,0
10592,802016,State St @ 480 W,480 W State St & 350 W,40.402341,-111.855048,,,0,,,0
10594,806022,State St @ 720 E,720 E State St,40.372665,-111.780412,,,0,,,0
10595,806025,State Rd @ 1291 W,1291 W State Rd & 1300 W,40.367761,-111.759155,,,0,,,1
10596,807038,State Rd @ 312 E,312 E State Rd & 700 S,40.355186,-111.735876,,,0,,,0
10601,817272,State St @ 785 S,777 S State St,40.282926,-111.688657,,,0,,,1
10603,816052,State St @ 575 S,577 S State St,40.286407,-111.690206,,,0,,,0
10604,816054,State St @ 371 S,375 S State St & 400 S,40.290187,-111.691873,,,0,,,1
10606,816140,State St @ 183 S,183 S State St & 200 S,40.293752,-111.693351,,,0,,,1
10607,812003,State St @ 44 N,44 N State St & Center St,40.298061,-111.695209,,,0,,,1
10609,812005,State St @ 220 N,220 N State St & 200 N,40.301166,-111.696595,,,0,,,1
10612,812009,State St @ 602 N,632 N State St,40.308695,-111.699961,,,0,,,1
10615,812015,State St @ 1370 N,1370 N State St & 1360 N,40.322528,-111.705961,,,0,,,0
10617,812016,State St @ 1660 N,1660 N State St & 1600 N,40.327121,-111.708004,,,0,,,1
10618,812017,State St @ 1820 N,1820 N State St & 1830 N,40.330594,-111.710714,,,0,,,1
10619,812019,State St @ 115 S,115 S State St & Main St,40.335535,-111.714771,,,0,,,0
10622,812022,State St @ 350 N,330 N State St,40.34348,-111.721535,,,0,,,1
10623,807001,State St @ 410 N,410 N State St & 400 N,40.345082,-111.723315,,,0,,,0
10625,807003,State Rd @ 915 S,915 S State Rd & 820 S,40.352769,-111.732491,,,0,,,0
10626,807004,State Rd @ 789 S,789 S State Rd & 820 S,40.354281,-111.734307,,,0,,,0
10627,807005,State Rd @ 667 S,667 S State Rd & 700 S,40.356342,-111.736731,,,0,,,0
10628,806105,Main St @ 49 S,49 S Main St & Center St,40.363217,-111.740671,,,0,,,1
10629,806007,Center St @ 50 W,50 W Center St & 100 W,40.364083,-111.741552,,,0,,,1
10630,806008,Center St @ 204 W,204 W Center St & 200 W,40.364719,-111.744503,,,0,,,1
10632,817246,State St @ 1825 N,1825 N State St & 950 W,40.258645,-111.674691,,,0,,,0
10648,816085,1200 W @ 430 S,430 S 1200 W & 430 S,40.289011,-111.724312,,,0,,,0
10649,816086,1200 W @ 600 S,600 S 1200 W & 600 S,40.286441,-111.724254,,,0,,,0
10651,816122,Campus Dr @ 750 W,750 W Campus Dr & 500 W,40.280014,-111.713851,,,0,,,1
10659,816127,800 S @ 334 E,334 E 800 S & State St,40.282354,-111.687443,,,,,,0
10663,817095,800 E @ 860 S,860 S 800 E & 800 S,40.281198,-111.676466,,,0,,,0
10664,817097,800 E @ 1020 S,1020 S 800 E & 1000 S,40.278207,-111.676426,,,0,,,0
10666,820244,900 E @ 390 S,390 S 900 E & 400 S,40.228604,-111.642825,,,0,,,0
10667,820245,900 E @ 534 S,534 S 900 E & State St,40.226499,-111.642764,,,0,,,0
10754,820242,900 E @ 80 S,80 S 900 E & 150 S,40.232478,-111.643159,,,,,,1
10757,820021,300 S @ 395 E,395 E 300 S & 400 E,40.229759,-111.652018,,,,,,0
10767,817031,1460 N @ 1510 W,1510 W 1460 N & 1500 W,40.253521,-111.685714,,,,,,0
10769,816019,1460 N @ 1870 W,1870 W 1460 N & 1880 W,40.253524,-111.690692,,,,,,0
10770,816020,1460 N @ 2080 W,2080 W 1460 N & 2100 W,40.253513,-111.694265,,,,,,0
10771,816022,2100 W @ 1680 N,1680 N 2100 W & 1730 N,40.256588,-111.694699,,,,,,0
10773,816025,Main St @ 1835 S,1835 S Main St & 1820 S,40.263688,-111.694837,,,,,,0
10774,816027,Main St @ 1585 S,1585 S Main St & 1600 S,40.268272,-111.694951,,,,,,0
10775,816028,Main St @ 1449 S,1449 S Main St & 1450 S,40.270529,-111.695002,,,,,,0
10776,816029,Main St @ 1385 S,1385 S Main St & University Pkwy,40.272187,-111.694999,,,,,,0
10777,816128,1435 S @ 429 W,429 W 1435 S & 500 W,40.271524,-111.705613,,,,,,0
10778,816129,1435 S @ 525 W,525 W 1435 S & 500 W,40.270781,-111.708341,,,,,,0
10779,816130,1435 S @ 650 W,650 W 1435 S & Sandhill Rd,40.270881,-111.711011,,,,,,0
10780,816131,Sandhill Rd @ 1355 S,1355 S Sandhill Rd & University Pkwy,40.272753,-111.712107,,,,,,0
10781,816132,1435 S @ 626 W,626 W 1435 S & Sandhill Rd,40.270762,-111.711082,,,,,,0
10782,816133,1435 S @ 526 W,526 W 1435 S & Sandhill Rd,40.270702,-111.708447,,,,,,0
10783,816134,1435 S @ 420 W,420 W 1435 S & Sandhill Rd,40.271541,-111.705238,,,,,,1
10784,816008,Main St @ 1325 S,1325 S Main St & University Pkwy,40.272877,-111.695256,,,,,,0
10785,816009,Main St @ 1474 S,1474 S Main St & 1475 S,40.270568,-111.695179,,,,,,0
10786,816010,Main St @ 1628 S,1628 S Main St & 1600 S,40.267391,-111.695111,,,,,,0
10787,816011,Main St @ 1836 S,1836 S Main St & 1800 S,40.263566,-111.695057,,,,,,0
10788,816013,2100 W @ 1699 N,1699 N 2100 W & 1700 N,40.257156,-111.694884,,,,,,0
10789,816014,2100 W @ 1601 N,1601 N 2100 W & 1600 N,40.255559,-111.694854,,,,,,0
10790,816015,1460 N @ 2043 W,2043 W 1460 N & 2040 W,40.253385,-111.694141,,,,,,0
10791,816016,1460 N @ 1899 W,1899 W 1460 N & 1900 W,40.253399,-111.691008,,,,,,0
10812,820249,900 E @ 285 S,285 S 900 E & 300 S,40.230052,-111.642656,,,,,,0
10813,820250,900 E @ 155 S,155 S 900 E & 150 S,40.231983,-111.642779,,,,,,1
10832,817086,2230 N @ 388 W,390 W 2230 N,40.263633,-111.664789,,,0,,,1
10846,820251,900 E @ 44 N,44 N 900 E,40.234144,-111.64309,,,0,,,0
10847,820252,900 E @ 190 N,190 N 900 E & 200 N,40.236356,-111.643054,,,0,,,0
10848,820253,900 E @ 320 N,320 N 900 E & 300 N,40.237668,-111.643051,,,0,,,1
10849,817058,900 E @ 470 N,466 N 900 E,40.240182,-111.643116,,,0,,,0
10854,817057,900 E @ 445 N,445 N 900 E & 560 N,40.239768,-111.643301,,,0,,,0
10855,820239,900 E @ 325 N,325 N 900 E & 300 N,40.237914,-111.643319,,,0,,,0
10856,820240,900 E @ 175 N,175 N 900 E & 150 N,40.236115,-111.643308,,,0,,,0
10857,820241,900 E @ 35 N,35 N 900 E & Center St,40.234431,-111.643338,,,0,,,0
10858,817139,800 E @ 775 S,775 S 800 E & 800 S,40.282989,-111.676181,,,0,,,0
10859,817140,800 E @ 621 S,621 S 800 E & 620 S,40.285444,-111.676138,,,0,,,0
10860,817141,800 E @ 525 S,525 S 800 E & 500 S,40.287394,-111.676164,,,0,,,0
10880,812188,1600 N @ 84 W,84 W 1600 N & Main St,40.326703,-111.698012,,,,,,0
10881,812189,1600 N @ 278 W,278 W 1600 N & 280 W,40.326648,-111.703291,,,,,,0
10882,812190,1600 N @ 460 W,460 W 1600 N & State St,40.326642,-111.706761,,,,,,0
10884,802021,1600 N @ 260 W,260 W 1600 N & 1040 E,40.326461,-111.720918,,,,,,0
10885,812192,1600 N @ 1035 W,1035 W 1600 N & 1030 W,40.326319,-111.720571,,,,,,0
10886,812193,1600 N @ 755 W,755 W 1600 N & 740 W,40.326372,-111.714116,,,,,,1
10887,812194,1600 N @ 525 W,525 W 1600 N & State St,40.326413,-111.709896,,,,,,0
10888,812195,1600 N @ 277 W,277 W 1600 N & 275 W,40.326507,-111.702969,,,,,,0
10889,812196,1600 N @ 97 W,97 W 1600 N & Main St,40.326548,-111.698605,,,,,,0
10910,821017,State St @ 1444 S,1444 S State St & 1440 S,40.214259,-111.635134,,,,,,0
10911,823053,Main St @ 865 N,865 N Main St & 900 N,40.179014,-111.610789,,,,,,0
10912,823054,Main St @ 595 N,595 N Main St & 600 N,40.175146,-111.610789,,,,,,0
10913,823076,400 N @ 22 E,22 E 400 N & Us-89,40.172201,-111.610218,,,,,,0
10914,823103,400 N @ 110 E,110 E 400 N & 100 E,40.172164,-111.608365,,,,,,0
10915,823077,400 N @ 220 E,220 E 400 N & 200 E,40.172173,-111.606597,,,,,,0
10916,823078,400 N @ 340 E,340 E 400 N & 400 E,40.172156,-111.603695,,,,,,0
10918,823080,400 E @ 245 N,245 N 400 E & 200 N,40.170054,-111.603424,,,,,,0
10920,823104,400 E @ 20 S,20 S 400 E & Center St,40.166215,-111.603446,,,,,,1
10921,823105,400 E @ 212 S,212 S 400 E & 200 S,40.163616,-111.603467,,,,,,0
10922,823106,400 E @ 390 S,390 S 400 E & 400 S,40.161596,-111.603498,,,,,,1
10923,823039,400 S @ 195 E,195 E 400 S & 200 E,40.161193,-111.607361,,,,,,1
10925,825022,800 E @ 595 N,595 N 800 E & 600 N,40.117214,-111.640731,,,,,,0
10926,825023,800 E @ 455 N,455 N 800 E & 600 N,40.115551,-111.640742,,,,,,0
10927,825113,800 E @ 185 N,185 N 800 E & 200 N,40.112192,-111.640771,,,,,,0
10928,825114,Center St @ 745 E,745 E Center St & 800 E,40.110037,-111.640778,,,,,,0
10929,825115,Center St @ 621 E,621 E Center St & 600 E,40.109899,-111.643884,,,,,,0
10930,825052,Main St @ 140 S,140 S Main St & 100 S,40.107931,-111.654991,,,,,,1
10931,825053,Main St @ 210 S,210 S Main St & 200 S,40.107003,-111.655002,,,,,,0
10932,825105,Main St @ 326 S,326 S Main St & E 300 S,40.105531,-111.654928,,,,,,1
10933,825106,Main St @ 480 S,481 S Main St & W 500 S,40.102798,-111.655331,,,,,,1
10934,830016,Highway 198 @ 385 N,385 N Highway 198 & 400 N,40.060358,-111.668968,,,,,,0
10936,830021,Highway 198 @ 502 W,502 W Highway 198 & 500 W,40.051231,-111.683271,,,,,,0
10937,829025,100 N @ 985 E,985 E 100 N & 1000 N,40.044657,-111.716439,,,,,,1
10938,829026,100 N @ 875 E,875 E 100 N & 800 E,40.044612,-111.718526,,,,,,0
10939,829027,100 N @ 601 E,601 E 100 N & 600 E,40.044592,-111.723004,,,,,,0
10941,829029,100 N @ 395 E,395 E 100 N & 400 E,40.044601,-111.727771,,,,,,0
10942,829030,100 N @ 185 E,185 E 100 N & 200 E,40.044629,-111.729881,,,,,,1
10943,829031,100 N @ 30 W,30 W 100 N & Main St,40.044643,-111.732797,,,,,,0
10945,829038,100 W @ 420 S,420 S 100 W & 400 S,40.037951,-111.733954,,,,,,0
10946,829040,100 W @ 680 S,680 S 100 W & 700 S,40.033779,-111.734094,,,0,,,0
10948,829003,100 W @ 685 S,685 S 100 W & 700 S,40.033569,-111.733944,,,0,,,1
10949,829005,100 W @ 397 S,397 S 100 W & 400 S,40.038492,-111.733776,,,,,,0
10950,829042,100 W @ 143 S,143 S 100 W & W 100 S,40.042071,-111.733763,,,,,,0
10951,829011,100 N @ 40 E,40 E 100 N & Main St,40.044466,-111.731728,,,,,,1
10952,829012,100 N @ 190 E,190 E 100 N & 100 E,40.044461,-111.730137,,,,,,1
10953,829013,100 N @ 444 E,444 E 100 N & 400 E,40.044438,-111.726836,,,,,,0
10954,829014,100 N @ 520 E,520 E 100 N & 500 E,40.044427,-111.725099,,,,,,0
10955,829015,100 N @ 640 E,640 E 100 N & 600 E,40.044422,-111.722882,,,,,,0
10956,829017,100 N @ 890 E,890 E 100 N & 900 E,40.044394,-111.718049,,,,,,0
10957,829018,100 N @ 1020 E,1020 E 100 N & 1000 N,40.044472,-111.715635,,,,,,1
10958,830001,Highway 198 @ 499 W,499 W Highway 198 & 500 W,40.051248,-111.682906,,,,,,0
10959,830007,Highway 198 @ 380 N,380 N Highway 198 & 400 N,40.059879,-111.668882,,,,,,0
10960,825003,Main St @ 475 S,475 S Main St & 300 S,40.103215,-111.655034,,,,,,0
10961,825004,Main St @ 295 S,295 S Main St & 300 E,40.106141,-111.654663,,,,,,0
10962,825005,Main St @ 195 S,195 S Main St & 200 S,40.107377,-111.654653,,,,,,0
10963,825006,Main St @ 95 S,95 S Main St & 100 S,40.108633,-111.654651,,,,,,0
10964,825116,Center St @ 630 E,630 E Center St & 600 E,40.109635,-111.643686,,,,,,0
10965,825117,800 E @ 30 N,30 N 800 E & Center St,40.110337,-111.640636,,,,,,0
10966,825118,800 E @ 190 N,190 N 800 E & 200 N,40.112242,-111.640574,,,,,,0
10967,825070,800 E @ 450 N,450 N 800 E & 500 N,40.115581,-111.640528,,,,,,0
10969,823065,400 S @ 210 E,210 E 400 S & 200 E,40.161007,-111.606721,,,,,,0
10970,823107,400 S @ 350 E,350 E 400 S & 400 E,40.160997,-111.604446,,,,,,0
10971,823108,400 E @ 175 S,175 S 400 E & 200 S,40.164194,-111.603287,,,,,,0
10972,823109,400 E @ 26 N,26 N 400 E & Center St,40.167031,-111.603268,,,,,,0
10974,823095,400 E @ 210 N,210 N 400 E & 200 N,40.169694,-111.603229,,,,,,0
10976,823097,400 N @ 351 E,351 E 400 N & 400 E,40.172297,-111.604318,,,,,,0
10977,823098,400 N @ 221 E,221 E 400 N & 200 E,40.172312,-111.606588,,,,,,0
10978,823099,400 N @ 101 E,416 N 100 E & E 400 N,40.172321,-111.608818,,,,,,0
10979,823048,Main St @ 420 N,420 N Main St & 400 N,40.172601,-111.610427,,,,,,1
10980,823049,Main St @ 670 N,670 N Main St & 400 N,40.175851,-111.610434,,,,,,0
10981,823090,Main St @ 900 N,900 N Main St & 200 N,40.178759,-111.610451,,,,,,0
10982,821001,State St @ 2301 S,2301 S State St & Mountain View Pkwy,40.202209,-111.622071,,,0,,,1
10983,821007,State St @ 1449 S,1449 S State St & 1440 S,40.214311,-111.634798,,,,,,1
10984,813089,800 E @ 775 N,N 800 E & 800 N,40.311304,-111.676781,,,0,,,0
11001,805060,Main St @ 1 W,1 W Main St & Center St,40.376716,-111.798945,,,0,,,1
11006,817129,1720 N @ 592 W,592 W 1720 N,40.25703,-111.668942,,,0,,,0
11010,805005,Main St @ 208 W,208 W Main St & 200 W,40.376944,-111.804204,,,0,,,1
11042,611005,400 E @ 2698 N,2698 N 400 E & 2700 N,41.308337,-111.968591,,,,,,0
11044,610048,Us Hwy 89 @ 2710 N,2710 N Us Hwy 89 & 2700 N,41.307319,-112.005824,,,0,,,0
11045,610049,Us Hwy 89 @ 3950 N,3950 N Us Hwy 89 & 2700 N,41.335238,-112.027048,,,,,,0
11061,615035,1200 W @ 198 S,198 S 1200 W & 200 S,41.259802,-112.009001,,,,,,0
11062,615062,1200 W @ 726 S    (Ogden),726 S 1200 W & 700 S,41.250967,-112.009632,,,,,,0
11063,622008,12Th St @ 1151 W,1151 W 12Th St & 1200 W,41.244485,-112.006265,,,,,,1
11064,622010,12Th St @ 955 W    (Ogden),955 W 12Th St & 1200 W,41.244449,-112.002262,,,0,,,1
11075,610058,1500 W @ 2437 N,2437 N 1500 W & 2700 N,41.302028,-112.015334,,,,,,0
11076,615032,1500 W @ 2249 N,2249 N 1500 W & 200 S,41.298396,-112.013794,,,,,,0
11077,615033,1500 W @ 2151 N,2151 N 1500 W & 200 S,41.296327,-112.012513,,,,,,0
11078,615053,1500 W @ 1973 N,1973 N 1500 W & 1200 W,41.294126,-112.011164,,,,,,0
11126,610044,Us Hwy 89 @ 3985 N,3985 N Us Hwy 89 & 600 S,41.334258,-112.026657,,,,,,0
11128,610046,Us Hwy 89 @ 2491 N,2491 N Us Hwy 89 & 600 S,41.301435,-112.000893,,,,,,0
11130,629115,4700 S @ 97 E,97 E 4700 S & 100 E,41.177649,-111.977865,,,,,,0
11131,629116,4700 S @ 235 E,235 E 4700 S & 200 E,41.177576,-111.975528,,,,,,1
11156,623065,Wall Ave @ 3969 S,3969 S Wall Ave & Riverdale Rd,41.193599,-111.979653,,,,,,0
11158,629003,Riverdale Rd @ 4191 S,4191 S Riverdale Rd & 2000 N,41.187441,-111.984764,,,,,,1
11162,628136,4400 S @ 1198 W,1198 W 4400 S & Riverdale Rd,41.182837,-112.009306,,,,,,1
11165,628138,4400 S @ 1698 W,1698 W 4400 S & Riverdale Rd,41.183552,-112.020571,,,,,,0
11166,628139,4400 S @ 1826 W,1826 W 4400 S & 1900 W,41.183532,-112.024179,,,,,,0
11167,628141,1900 W @ 4589 S,4589 S 1900 W & 4400 S,41.179811,-112.026098,,,,,,0
11168,628142,1900 W @ 4699 S,4693 S 1900 W,41.178074,-112.026062,,,,,,0
11183,623050,22Nd St @ 370 E,370 22nd St & Kiesel Ave,41.226858,-111.97124,,,,,,1
11187,623054,Wall Ave @ 2110 S,2110 S Wall Ave & 21St St,41.228696,-111.978551,,,,,,0
11188,623198,Wall Ave @ 1530 S,1530 S Wall Ave & 3100 S,41.239881,-111.978305,,,,,,0
11190,623300,Wall Ave @ 1180 S,1180 S Wall Ave & 12Th St,41.24521,-111.978057,,,,,,0
11191,623315,Wall Ave @ 934 S,934 S Wall Ave & 12Th St,41.247339,-111.978015,,,,,,0
11194,623201,Wall Ave @ 1435 S,1435 S Wall Ave & 3100 S,41.240691,-111.978569,,,,,,0
